Shape,Year,Site_Name,Name,Nest_ID,POINT_X,POINT_Y,Nest,Develop,Jetty,Saltmarsh,Elevation,Development,Dune,Bay,Mudflat,Inlet
Point,2016,Sandy Hook - North Beach,SHNB 6A,2016SHNB 6A,631859.841,597069.5604,1,0,3735.201548,7466.117679,-0.239817,1803.562491,276.306384,3212.833079,135726.6473,3701.526749
Point,2016,Sandy Hook - North Gunnison,SHNG 1A,2016SHNG 1A,633345.0903,595201.9445,1,0,3891.010345,6105.134563,4.016219,2330.200498,152.392614,3897.538961,134077.5095,5850.055893
Point,2016,Sandy Hook - North Gunnison,SHNG 2A,2016SHNG 2A,633623.1869,594420.3141,1,0,4018.289262,5550.523399,4.667803,1762.218062,106.37512,4026.755543,133343.7905,6679.523508
Point,2016,Sandy Hook - Gunnison Recreation Beach,SHGR 1A,2016SHGR 1A,633814.522,593407.467,1,0,4149.053459,4773.004641,5.301241,1240.705234,163.96204,4186.237646,132369.7213,7701.952981
Point,2016,Sandy Hook - South Gunnison,SHSG 1A,2016SHSG 1A,635168.9934,590167.0355,1,0,3161.979663,3717.174286,7.699495,3549.084608,25.86167,3175.242503,129376.7747,11197.46414
Point,2016,Sandy Hook - South Gunnison,SHSG 2A,2016SHSG 2A,635433.748,589306.418,1,0,2815.100557,3767.401827,10.387918,4374.463025,0,2825.946794,128570.6737,12058.85792
Point,2016,Sandy Hook - E Lot,SHEL 1A,2016SHEL 1A,635350.5605,581291.5059,1,0,5429.474151,237.703099,12.253866,3400.321659,168.369853,595.353238,120657.1612,19233.8812
Point,2016,Sandy Hook - Visitors Center (D Lot),SHVC 1A,2016SHVC 1A,635954.224,580414.6575,1,0,4440.930653,648.207844,13.337877,4464.299633,0,740.733507,119901.2442,20265.73875
Point,2016,Sandy Hook - Critical Zone,SHCZ 1A,2016SHCZ 1A,636052.8597,578624.1359,1,0,2687.960486,335.335434,11.120346,5326.918991,0,707.684725,118158.6324,21982.33028
Point,2016,Sandy Hook - Critical Zone,SHCZ 2A,2016SHCZ 2A,636116.0095,578934.153,1,0,2965.27784,456.845435,11.218077,5629.88485,0,796.986531,118474.9754,21711.14228
Point,2016,Sandy Hook - Critical Zone,SHCZ 3A,2016SHCZ 3A,636086.6056,579201.1276,1,0,3230.51007,556.702375,10.522299,5582.058957,0,795.978242,118732.0133,21449.97524
Point,2016,Sandy Hook - Hidden Beach,SHHB 1A,2016SHHB 1A,637448.2548,574922.6414,1,1,127.868383,2800.617309,9.502279,3104.401416,21.004468,605.888017,114795.1809,25937.13695
Point,2016,Sandy Hook - Fee Beach,SHFB 1A,2016SHFB 1A,638182.8193,572074.6612,1,1,488.582525,5106.505869,7.483207,1711.580171,187.469234,776.849309,112160.9832,28868.17612
Point,2016,Sandy Hook - Fee Beach,SHSF 1A,2016SHSF 1A,638057.9094,570724.7651,1,1,386.645051,3793.271707,10.794395,369.534091,75.423025,352.386319,110815.5309,30109.26008
Point,2016,Sea Bright - North,SBNO 1A,2016SBNO 1A,638593.0458,565298.001,1,1,1292.879833,1852.07434,11.577549,178.027575,860.696911,409.792233,105642.7115,35456.50218
Point,2016,Sea Bright - North,SBNO 2A,2016SBNO 2A,638581.9388,565864.6075,1,1,1859.217116,1995.404423,10.964153,191.212384,1427.270962,458.535587,106191.7088,34909.18935
Point,2016,Monmouth Beach - North,MBNO 1A,2016MBNO 1A,638909.7181,549797.4067,1,1,950.975011,832.003168,10.924587,166.001741,323.442791,850.446209,90711.8925,50597.82119
Point,2016,Monmouth Beach - North,MBNO 2A,2016MBNO 2A,638970.7881,551244.7982,1,1,497.429369,875.638363,12.631306,241.423447,180.057016,872.742099,92122.27226,49193.08275
Point,2016,7 Presidents County Park,7PRES 1A,20167PRES 1A,637950.8023,539106.0106,1,1,242.792112,4377.185343,10.517866,401.455654,152.413961,2347.935741,80185.03892,46285.17278
Point,2016,Bradley Beach,BRBE 1A,2016BRBE 1A,630505.3925,500520.3481,1,1,660.295103,8919.901406,5.836142,307.068026,123.914013,6991.587765,41337.90716,6990.266094
Point,2016,Belmar - Shark River Inlet,BSRI 1A,2016BSRI 1A,629216.2693,493165.9512,1,1,178.520146,4288.076305,10.894033,306.871843,3.97681,427.610158,34107.41679,225.846093
Point,2016,Sea Girt - Wreck Pond,SGWP 1A,2016SGWP 1A,624626.1348,475515.2818,1,1,450.280428,10373.18249,10.269125,395.226094,141.727697,250.391668,16611.71081,119.697816
Point,2016,Island Beach State Park - SNA,IBSPSN 1A,2016IBSPSN 1A,605515.0473,341283.4931,1,0,1087.939767,1763.783847,17.150785,1965.315194,142.692091,1128.448046,7985.994837,1150.611671
Point,2016,Barnegat Light,BALI 1A,2016BALI 1A,605242.7087,337599.3577,1,1,165.897158,3747.974967,8.055167,1738.274832,220.00251,1351.866712,7052.682261,229.437674
Point,2016,Holgate,HOLG 1A,2016HOLG 1A,553690.2546,250228.0251,1,0,6559.719905,118.480824,-0.113184,6248.128033,1192.460721,280.786325,118.295677,9290.213985
Point,2016,Holgate,HOLG 2A,2016HOLG 2A,546636.8626,243483.9362,1,0,16290.75169,1075.47531,-0.430788,5485.005719,497.107611,267.91635,764.12168,230.05442
Point,2016,Holgate,HOLG 3A,2016HOLG 3A,556643.9338,253472.8915,1,0,2394.541449,107.169131,1.999876,1895.056348,396.196151,121.850914,3855.513257,13658.2406
Point,2016,Holgate,HOLG 4A,2016HOLG 4A,553284.4778,249528.9527,1,0,7310.778678,233.376369,0.981451,7028.188736,460.83738,311.123784,239.465792,8486.080338
Point,2016,Holgate,HOLG 5A,2016HOLG 5A,552153.8363,247168.9319,1,0,9745.064878,137.582555,1.592184,9542.388172,136.483296,210.685557,214.04597,5933.765205
Point,2016,Holgate,HOLG 6A,2016HOLG 6A,555010.3838,251890.4949,1,0,4537.658852,0,1.002318,4155.016392,993.374117,111.127617,1582.14153,11411.08026
Point,2016,Holgate,HOLG 7A,2016HOLG 7A,547328.5383,242588.0306,1,0,16395.0645,1465.824878,-0.778337,6532.930571,558.634308,0,1777.727077,55.716914
Point,2016,Holgate,HOLG 8A,2016HOLG 8A,551270.789,246094.4311,1,0,11131.79433,61.262634,1.546065,9427.719906,185.775594,636.471316,448.899844,4543.570203
Point,2016,Holgate,HOLG 9A,2016HOLG 9A,552084.2136,246784.3113,1,0,10072.0712,168.711052,4.281317,9885.76441,0,432.642158,402.857865,5600.980661
Point,2016,Holgate,HOLG 10A,2016HOLG 10A,549575.0318,243935.5665,1,0,13867.36742,566.561103,4.468413,8050.138044,0,1291.970847,1261.026636,1809.097677
Point,2016,Holgate,HOLG 11A,2016HOLG 11A,555035.2431,251344.2228,1,0,4814.708014,0,1.009741,4506.341681,706.657352,240.742922,1309.632532,10990.34896
Point,2016,Holgate,HOLG 12A,2016HOLG 12A,554396.0406,249997.0485,1,0,6164.151433,729.853641,-1.288538,5934.06438,704.306206,666.312761,843.458421,9540.772106
Point,2016,Holgate,HOLG 13A,2016HOLG 13A,547567.398,244477.4383,1,0,14937.37861,58.799255,0.274847,5971.149023,102.852691,161.787631,175.518361,1101.509418
Point,2016,Holgate,HOLG 14A,2016HOLG 14A,553266.2819,248298.6483,1,0,8159.630322,315.016237,3.829466,7964.724682,0,773.118455,611.989603,7516.699738
Point,2016,Little Beach,LIBE 1A,2016LIBE 1A,541442.8554,242208.6741,1,0,21189.6239,26.680261,1.805319,3838.377776,0,320.573151,182.202344,767.938952
Point,2016,Little Beach,LIBE 2A,2016LIBE 2A,539991.7546,226089.2391,1,0,15927.12041,54.41075,2.739371,14805.60327,3104.03423,344.00899,1107.320794,373.777924
Point,2016,Little Beach,LIBE 3A,2016LIBE 3A,542534.5906,241087.8048,1,0,20977.62685,0,2.302535,5011.220232,15.680705,541.097167,1098.197896,503.283407
Point,2016,Little Beach,LIBE 4A,2016LIBE 4A,542118.0938,241623.1946,1,0,20980.41904,35.386271,2.239012,4428.573087,105.7513,695.947211,781.530531,659.283742
Point,2016,Little Beach,LIBE 5A,2016LIBE 5A,544400.9951,233058.5188,1,0,24124.95618,765.659931,4.080817,13247.13994,398.757149,1154.986449,1011.813573,4330.748868
Point,2016,Little Beach,LIBE 6A,2016LIBE 6A,542478.4524,229847.4991,1,0,20391.46446,254.999317,4.238638,16204.91727,362.541598,918.568231,788.845526,4429.806438
Point,2016,Little Beach,LIBE 7A,2016LIBE 7A,541123.9603,228715.7807,1,0,18786.6776,114.512689,3.117636,17330.72142,2030.07536,1176.400778,757.011972,2968.995599
Point,2016,Little Beach,LIBE 8A,2016LIBE 8A,541795.9298,242027.2517,1,0,21003.43379,0,1.968603,4008.707998,77.765481,532.236944,433.043326,707.207769
Point,2016,Little Beach,LIBE 9A,2016LIBE 9A,545023.6266,235295.7039,1,0,23445.06328,373.775114,8.905668,11230.73528,37.209508,405.179346,1389.018135,2032.154154
Point,2016,Little Beach,LIBE 10A,2016LIBE 10A,543760.9684,231610.4559,1,0,22544.73306,281.688436,1.098784,14566.04497,168.006507,2211.971136,1906.320058,5880.017736
Point,2016,Little Beach,LIBE 11A,2016LIBE 11A,540609.0322,227314.5812,1,0,17298.29384,75.282307,2.186888,16135.69798,3462.315324,808.496955,817.385539,1549.395068
Point,2016,Little Beach,LIBE 12A,2016LIBE 12A,544985.8546,234607.6565,1,0,24024.2691,430.660821,7.000746,11880.03485,73.222138,974.908913,1116.582638,2721.222167
Point,2016,Little Beach,LIBE 13A,2016LIBE 13A,541591.722,242239.3149,1,0,21049.51888,69.439816,2.045752,3799.12819,0,289.228872,312.405683,637.425977
Point,2016,Little Beach,LIBE 14A,2016LIBE 14A,544604.7364,233119.6415,1,0,24273.04358,897.116183,4.273222,13229.89232,383.70591,1254.194329,1086.470208,4239.541772
Point,2016,Little Beach,LIBE 15A,2016LIBE 15A,543218.6783,240026.8631,1,0,21141.60366,234.923296,2.932852,6188.065457,10.984307,237.740187,1099.258409,313.432537
Point,2016,Seaview Harbor Marina,SHMA 1A,2016SHMA 1A,479739.2066,174501.2787,1,0,3464.826305,206.846335,5.968718,1702.074794,5.157273,145.446244,932.958858,3551.729115
Point,2016,Malibu Beach WMA,MWMA 1A,2016MWMA 1A,479204.743,174400.3744,1,0,3670.23442,80.1803,8.275206,2244.096192,118.6876,110.497108,810.794339,3668.040633
Point,2016,Malibu Beach WMA,MWMA 2A,2016MWMA 2A,477561.8013,173693.0776,1,0,4358.254104,176.265466,5.330344,4022.003884,143.721314,88.836673,1853.740432,3660.140405
Point,2016,Strathmere Natural Area,STNA 1A,2016STNA 1A,449415.1158,134339.9409,1,1,2513.291283,2240.294822,-1.701936,288.424237,385.872322,154.011647,2138.229548,498.007013
Point,2016,Strathmere Natural Area,STNA 2A,2016STNA 2A,449484.8495,133672.1238,1,1,2322.183756,2459.182884,-1.819916,307.729792,266.900055,801.91412,2609.350585,1060.148372
Point,2016,Strathmere Beach Bar,STBB 1A,2016STBB 1A,448202.4446,134058.7184,1,1,2171.342785,1142.377309,4.92126,60.23111,23.122996,79.926354,1547.206985,1302.313569
Point,2016,Strathmere - Upper Township,SMUT 1A,2016SMUT 1A,446818.7366,130540.5161,1,1,965.734224,620.519105,-1.20662,324.761452,218.498542,1351.682558,950.652967,5064.000715
Point,2016,Avalon _Dunes,AVDU 1A,2016AVDU 1A,427581.8099,91245.7815,1,1,10582.77067,3097.639675,5.077101,808.260781,38.108654,2581.682463,10839.58737,10824.95254
Point,2016,Stone Harbor - Oceanfront Beach,SHOB 1A,2016SHOB 1A,414855.8145,72449.35189,1,0,49.997241,915.108625,17.293308,1197.7795,0,166.577287,12077.32378,6637.881917
Point,2016,Stone Harbor Point,SHPT 1A,2016SHPT 1A,412012.4203,71253.25882,1,0,3024.792663,650.382098,0.634296,3631.013029,557.616,98.779713,9615.085204,3615.381402
Point,2016,Stone Harbor Point,SHPT 2A,2016SHPT 2A,410608.791,69474.92245,1,0,2316.061632,2407.025919,-1.881593,2361.775947,2822.133753,31.83523,8839.674567,1453.214492
Point,2016,Stone Harbor Point,SHPT 3A,2016SHPT 3A,410743.5787,69676.82734,1,0,2506.084384,2350.456164,0.226013,2554.265785,2580.826733,38.838834,9015.00841,1678.399547
Point,2016,Stone Harbor Point,SHPT 4A,2016SHPT 4A,411171.0638,70110.49314,1,0,3065.565211,1975.5757,1.52149,3116.18348,1973.835563,214.716225,9297.100444,2276.001747
Point,2016,Stone Harbor Point,SHPT 5A,2016SHPT 5A,414131.0306,72468.64619,1,0,673.194175,364.039932,2.246114,1493.361929,82.612516,266.986486,11360.15783,6050.285661
Point,2016,Stone Harbor Point,SHPT 6A,2016SHPT 6A,411028.1578,69452.11606,1,0,2714.327622,2645.644316,-2.039031,2759.989409,2581.539201,395.314717,9245.834142,1786.636163
Point,2016,Stone Harbor Point,SHPT 7A,2016SHPT 7A,412122.7027,70998.71047,1,0,3034.073282,816.390813,1.702756,3761.099948,687.291083,278.261406,9805.261369,3562.809639
Point,2016,Stone Harbor Point,SHPT 8A,2016SHPT 8A,410155.6437,69067.73087,1,0,1779.97277,1926.966908,-1.821436,1826.701321,3425.341169,0,8317.485362,849.355123
Point,2016,Stone Harbor Point,SHPT 9A,2016SHPT 9A,413049.2834,71259.17058,1,0,2103.494368,357.656365,2.542651,3055.140066,179.481052,522.58894,10597.69822,4474.834378
Point,2016,Stone Harbor Point,SHPT 10A,2016SHPT 10A,410807.296,69321.70043,1,0,2468.855154,2586.567451,-1.938983,2515.070136,2816.347487,282.215694,9004.104335,1530.700835
Point,2016,Stone Harbor Point,SHPT 11A,2016SHPT 11A,410883.3946,69219.48717,1,0,2522.985006,2656.349696,-1.878452,2569.620159,2855.258844,365.582808,9060.514079,1535.883859
Point,2016,Stone Harbor Point,SHPT 12A,2016SHPT 12A,410395.5972,69034.92218,1,0,2006.123537,2167.789512,-1.897873,2059.405864,3296.339206,0.003947,8548.572122,1028.987088
Point,2016,Stone Harbor Point,SHPT 13A,2016SHPT 13A,412251.3283,71807.1855,1,0,2624.121775,49.331735,1.290463,3059.931583,0,218.674172,9676.689442,4139.2583
Point,2016,Stone Harbor Point,SHPT 14A,2016SHPT 14A,411159.5436,70312.29215,1,0,3139.88974,1790.375286,0.750492,3188.889697,1826.658624,46.871525,9194.903717,2380.31554
Point,2016,Stone Harbor Point,SHPT 15A,2016SHPT 15A,411055.6255,70239.05087,1,0,3014.8034,1895.167271,0.39042,3063.843942,1949.533333,42.711615,9135.392126,2253.194379
Point,2016,Stone Harbor Point,SHPT 16A,2016SHPT 16A,412697.5437,71330.53837,1,0,2370.86728,366.902781,2.30479,3162.279878,206.454283,786.437927,10240.76291,4224.646229
Point,2016,Stone Harbor Point,SHPT 17A,2016SHPT 17A,411396.0648,70093.40078,1,0,3265.000008,1930.299625,2.146606,3315.098727,1845.763506,362.809496,9504.767999,2452.151839
Point,2016,Stone Harbor Point,SHPT 18A,2016SHPT 18A,411066.9333,69315.42212,1,0,2721.33026,2765.594561,-2.020849,2767.769524,2672.845449,400.718506,9258.168935,1741.551084
Point,2016,Stone Harbor Point,SHPT 19A,2016SHPT 19A,413810.5849,71916.04184,1,0,1113.271425,417.577267,2.412909,2130.769092,176.799917,397.607112,11159.25502,5473.981344
Point,2016,Stone Harbor Point,SHPT 20A,2016SHPT 20A,411859.2273,71044.32308,1,0,3249.534209,897.826151,-0.196851,3889.418846,816.14001,21.473369,9542.57854,3370.976979
Point,2016,Stone Harbor Point,SHPT 21A,2016SHPT 21A,410944.6164,70169.4742,1,0,2884.831805,2001.296579,1.164698,2933.895527,2073.92372,70.195522,9069.289657,2122.284986
Point,2016,Stone Harbor Point,SHPT 22A,2016SHPT 22A,410941.0779,69947.32759,1,0,2789.109106,2208.561012,2.498125,2839.737309,2246.662301,188.562748,9172.510417,1994.059465
Point,2016,Stone Harbor Point,SHPT 23A,2016SHPT 23A,410713.0205,69244.78827,1,0,2360.441095,2487.339871,-1.92507,2406.877098,2934.545666,230.464188,8897.319535,1409.471315
Point,2016,Stone Harbor Point,SHPT 24A,2016SHPT 24A,412510.5445,70934.50753,1,0,2732.050174,775.176439,2.285652,3597.616889,593.789057,666.747561,10191.37536,3846.849946
Point,2016,Stone Harbor Point,SHPT 25A,2016SHPT 25A,411437.1662,70064.50121,1,0,3292.107765,1950.045164,2.160668,3341.737629,1845.240211,410.664489,9554.525222,2469.789655
Point,2016,Stone Harbor Point,SHPT 26A,2016SHPT 26A,411226.8818,69589.8867,1,0,2942.41748,2459.256585,1.140092,2987.335948,2356.052915,516.259698,9468.181757,2028.440191
Point,2016,Stone Harbor Point,SHPT 27A,2016SHPT 27A,413559.3902,71565.9651,1,0,1509.036149,432.677957,3.832617,2555.946019,0,327.456172,11001.9174,5069.097391
Point,2016,North Wildwood - Hereford Inlet,NOWI 1A,2016NOWI 1A,409996.7738,63123.72471,1,1,328.6656,2916.963117,3.298338,358.383174,0,96.96747,8941.100431,528.748546
Point,2016,USCG - TRACEN,TRACEN 1A,2016TRACEN 1A,385578.9719,40459.61027,1,1,508.895678,2472.443994,7.524059,56.391447,934.382265,795.461014,7304.097322,790.089748
Point,2016,USCG - TRACEN,TRACEN 2A,2016TRACEN 2A,381890.0527,39091.10581,1,1,2323.272513,4493.83543,10.552374,1014.852635,34.276978,2911.591844,5800.739053,4629.077963
Point,2016,USCG - TRACEN,TRACEN 3A,2016TRACEN 3A,383813.1168,40083.71772,1,1,897.369892,3896.83343,6.718431,695.476338,62.81957,2361.388847,6132.895668,2475.165119
Point,2016,USCG - TRACEN,TRACEN 4A,2016TRACEN 4A,381437.4314,38778.61559,1,1,1775.633801,4227.720085,10.188498,675.133933,39.055284,3067.270299,5911.445187,5178.604395
Point,2016,Cape May Meadows - CMPSP,CMPSP 1A,2016CMPSP 1A,363736.333,36206.66404,1,0,2702.396396,488.754022,6.788057,305.373024,174.345528,519.089761,6013.728113,12938.62515
Point,2016,Cape May Meadows - CMPSP,CMPSP 2A,2016CMPSP 2A,363339.4939,36171.20045,1,0,2304.920601,508.243492,8.778069,298.169827,179.326317,529.945068,5956.094036,12865.43531
Point,2016,Cape May Meadows - CMPSP,CMPSP 3A,2016CMPSP 3A,363979.5631,36178.14655,1,0,2939.179462,570.212474,5.737369,358.092245,120.289694,601.119881,6109.665418,13037.22869
Point,2016,Cape May Meadows - TNC,SCMM 1A,2016SCMM 1A,366345.6264,36408.6294,1,0,2250.586595,747.628447,6.412551,129.361796,34.584609,593.709576,6995.269049,13729.27821
Point,2016,Cape May Meadows - TNC,SCMM 2A,2016SCMM 2A,366531.6609,36287.05993,1,0,2030.896561,674.531977,6.214458,239.075311,110.660141,638.321308,7204.442735,13923.06454
Point,2016,Cape May Meadows - TNC,SCMM 3A,2016SCMM 3A,366094.2205,36292.13596,1,0,2438.683709,1023.803578,5.008749,277.787847,58.130319,745.139772,6943.290296,13720.27724
Point,2016,Cape May Meadows - TNC,SCMM 4A,2016SCMM 4A,365164.6052,36523.36029,1,0,3392.88102,799.637039,12.616652,54.513295,0,671.63374,6257.8558,13123.54773
Point,2016,Cape May Meadows - TNC,SCMM 5A,2016SCMM 5A,365151.717,36247.24328,1,0,3329.262668,920.982428,6.335003,330.546323,128.933099,880.925489,6495.374535,13373.32836
Point,2016,Cape May National Wildlife Refuge,CMNWR 1A,2016CMNWR 1A,391859.5466,43534.42705,1,1,128.606568,1278.527536,5.062854,924.231342,0,1342.552629,10074.56295,5339.220614
Point,2016,Cape May National Wildlife Refuge,CMNWR 2A,2016CMNWR 2A,390389.5371,41936.70439,1,1,464.598432,1919.720413,5.898482,739.85386,15.520622,2172.407742,10384.53164,3234.959375
Point,2016,USCG - LSU,USCGLSU 1A,2016USCGLSU 1A,389696.5752,41098.75994,1,1,626.006868,2140.750856,5.619184,1055.737796,18.535174,2427.237288,10716.91063,2196.675562
Point,2016,USCG - LSU,USCGLSU 2A,2016USCGLSU 2A,389051.9043,40297.06055,1,1,1177.317518,2628.837809,8.062664,771.849022,23.441766,1854.714705,10476.71724,1218.641657
Point,2016,USCG - LSU,USCGLSU 3A,2016USCGLSU 3A,388348.2041,39561.37011,1,1,185.662558,3155.791376,3.502297,204.760903,102.833418,1673.639377,10153.93599,227.252416
Point,2016,Tucker's Island,TUCK 1A,2016TUCK 1A,547872.1502,244892.912,1,0,14436.42058,34.966333,0.593649,6164.094791,563.232163,216.199043,104.463395,1556.37586
Point,2016,Tucker's Island,TUCK 2A,2016TUCK 2A,548114.6181,245116.0244,1,0,14107.28118,0.598253,0.224707,6360.414231,892.411588,344.30646,123.577906,1879.871228
Point,2017,Sandy Hook - Coast Guard,SHCG01A,2017SHCG01A,627943.9751,599178.7051,1,0,5356.616184,9884.230956,7.562461,1514.267659,69.769821,1219.867898,137375.1138,142.535255
Point,2017,Sandy Hook - Coast Guard,SHCG02A,2017SHCG02A,626688.3107,599032.143,1,0,5743.138735,10172.4729,7.952288,1810.457966,0,281.133873,137110.3617,253.748025
Point,2017,Sandy Hook - North Beach,SHNB01A,2017SHNB01A,635954.153,580426.8015,1,0,4452.79956,651.721765,13.538012,4454.069755,0,744.397427,119913.1762,20254.35283
Point,2017,Sandy Hook - North Beach,SHNB03A,2017SHNB03A,631821.9879,597202.918,1,0,3820.459338,7592.329631,-0.119864,1851.318512,326.263614,3250.550942,135854.0084,3565.210797
Point,2017,Sandy Hook - North Beach,SHNB04A,2017SHNB04A,631873.3356,597142.497,1,0,3801.697607,7540.260681,-0.000278,1856.239314,330.916502,3262.430991,135800.716,3630.302037
Point,2017,Sandy Hook - North Beach,SHNB05A,2017SHNB05A,630039.8067,599147.8863,1,0,5078.270305,9480.672523,9.231903,2035.594067,0,3310.983036,137568.0611,1230.720554
Point,2017,Sandy Hook - North Beach,SHNB06A,2017SHNB06A,629292.8242,599240.8478,1,0,5162.789162,9655.031931,-0.324511,2048.957952,120.738476,2560.453423,137577.1488,508.553479
Point,2017,Sandy Hook - North Beach,SHNB07A,2017SHNB07A,638000.5924,571780.8672,1,1,198.231937,4772.070101,9.061224,1399.255921,45.529571,572.20058,111835.2118,29087.98781
Point,2017,Sandy Hook - North Gunnison,SHNG01A,2017SHNG01A,633687.0926,594596.7574,1,0,4100.449166,5734.433782,0.411083,1942.898169,231.758048,4108.55403,133527.63,6533.575111
Point,2017,Sandy Hook - North Gunnison,SHNG02A,2017SHNG02A,633549.2604,595178.8329,1,0,4080.649445,6175.219167,0.385893,2384.052073,341.311415,4087.376232,134083.7507,5939.290045
Point,2017,Sandy Hook - South Gunnison,SHSG01A,2017SHSG01A,635027.6994,590536.5766,1,0,3321.968445,3737.480366,8.498363,3187.128331,45.567519,3364.88189,129718.8785,10808.71112
Point,2017,Sandy Hook - South Gunnison,SHSG02A,2017SHSG02A,634807.9406,591640.3242,1,0,4019.695423,4183.686353,2.025321,2353.477324,349.862119,4098.545752,130773.9997,9694.870212
Point,2017,Sandy Hook - Visitor's Center,SHVC01A,2017SHVC01A,635954.153,580426.8015,1,0,4452.79956,651.721765,13.538012,4454.069755,0,744.397427,119913.1762,20254.35283
Point,2017,Sandy Hook - E Lot,SHEL01A,2017SHEL01A,635888.8306,581282.5045,1,0,5303.673687,753.552705,14.353828,3723.502073,324.694347,1044.921662,120743.2615,19432.27937
